CustomerID,First_name,Last_name,Age,Gender,Country,City,Email,Phone,Signup_Date,Last_Purchase_Date,Total_Purchase_Amount,Num_Orders,Product_Category,Rating,Loyalty_Tier,Annual_Income,Discount_Used,Churn_Status
CUST096840,Bryan,Ponce,57,F,USA,South Codyberg,lauratucker@example.com,+19087534901,2024-10-22 18:19:44.339843,2024-11-04 06:23:21.638016,102722.0,1030.0,Electronics,5.0,Gold,159475.41,Yes,0
CUST007945,Kelsey,Owens,40,F,GB,East Carolside,rsalazar@example.org,3364446801,2019-06-24 01:18:53.039330,2020-05-25 03:19:11.831518,140843.0,1090.0,Beauty,2.0,Bronze,130976.28,No,1
CUST034092,Thomas,Rodriguez,59,F,USA,New Amandahaven,jacksellers@example.org,3435726252,2021-01-16 22:35:26.541265,2021-09-14 20:22:16.189361,50748.0,490.0,Electronics,,Gold,131536.15,No,0
CUST081749,Andrea,Hamilton,22,M,PK,Debrahaven,djohns@example.com,0014907413203,2023-11-27 02:47:53.476734,2024-02-02 13:13:17.371973,453413.0,1000.0,Electronics,5.0,Bronze,43691.87,No,1
CUST047756,Charles,Gomez,45,M,USA,Leahland,reeseholly@example.net,5895076154,2021-11-12 07:44:25.142651,2022-05-22 11:49:18.473584,6817.0,940.0,Books,,Bronze,190090.15,Yes,0
CUST000782,Jennifer,Myers,45,M,UK,Ronaldberg,sosajohn@example.net,9665672232,2019-01-18 02:41:06.528665,2020-01-15 06:27:22.696426,453836.0,1350.0,Clothing,5.0,Platinum,31949.02,No,0
CUST022984,Jessica,Foster,52,F,USA,Conniechester,weissdeborah@example.com,2186815815,2020-05-18 13:30:05.670056,2021-02-23 21:41:11.820718,458974.0,1360.0,Beauty,2.0,Gold,28271.73,No,1
CUST007346,Charles,Butler,52,M,USA,Michellehaven,pollardrichard@example.net,(629)2385610,2019-06-10 22:20:00.324003,2020-05-14 04:40:04.104041,42029.0,380.0,Electronics,4.0,Silver,37179.52,No,0
CUST026840,Danielle,Lucero,58,F,USA,Houstonburgh,fconway@example.net,8247132410,2020-08-11 01:09:39.209792,2021-05-05 08:28:56.657366,5695.0,1440.0,Books,5.0,Silver,106346.65,Yes,0
CUST000897,Zachary,Hall,50,M,UK,Lopezland,bergerdavid@example.com,0016843081821,2019-01-20 15:09:26.465664,2020-01-17 08:52:55.231752,420085.0,1090.0,Food,4.0,Gold,149572.23,Yes,1
CUST070745,Elizabeth,Tucker,31,M,USA,New Brianland,sarmstrong@example.org,(677)8876281,2023-03-31 00:23:49.070290,2023-07-16 12:08:21.557015,307644.0,10.0,Clothing,,Gold,29965.56,No,1
CUST001600,Sarah,Hernandez,37,M,UK,East Brandon,olivia39@example.net,0013293930190,2019-02-05 00:49:35.645756,2020-01-30 05:08:11.512915,198172.0,260.0,Electronics,3.0,Bronze,125926.59,No,1
CUST027236,Amy,Esparza,22,M,PK,Port Cassandra,bakermargaret@example.net,(649)2199310,2020-08-19 17:23:44.210242,2021-05-12 14:07:19.996399,491231.0,70.0,Electronics,,Gold,122406.44,Yes,0
CUST087390,Jeffery,Carlson,64,F,USA,Port Stephaniemouth,,3177483714,2024-03-29 17:05:28.647286,2024-05-15 14:42:42.865628,259776.0,760.0,Books,5.0,Silver,178303.76,No,0
CUST051251,Brooke,Wilson,48,M,PK,Andrewberg,batesfrank@example.net,2828251049,2022-01-27 21:34:10.184501,2022-07-25 08:19:29.003690,476672.0,180.0,Food,,Bronze,85660.13,No,0
CUST084924,Dustin,Vaughn,31,M,PK,Lake Jeffery,edwardmurphy@example.org,7053092705,2024-02-04 16:21:24.780847,2024-03-31 13:24:33.890738,303416.0,60.0,Books,1.0,Gold,134903.73,Yes,1
CUST085691,David,Smith,18,M,USA,West Ashley,christopher33@example.org,(927)6107189,2024-02-21 11:40:48.708487,2024-04-14 13:43:36.974169,431316.0,1320.0,Beauty,1.0,Gold,32268.05,No,1
CUST021323,Paul,James,23,M,USA,Normanside,dthomas@example.com,8014622116,2020-04-12 04:04:21.362613,2021-01-24 13:21:50.593105,61851.0,850.0,Electronics,2.0,Gold,86832.14,No,0
CUST004468,Jessica,Nelson,47,F,UK,Port Kevin,elizabeth22@example.org,+12954114262,2019-04-08 20:57:02.770227,2020-03-22 14:42:35.089550,179571.0,1410.0,Electronics,3.0,Silver,165927.31,Yes,0
CUST036725,Kevin,Crawford,54,M,USA,Lake Sharonburgh,pamelagonzales@example.org,9009564549,2021-03-15 15:08:28.577085,2021-11-01 22:54:01.976419,255335.0,320.0,Food,5.0,Bronze,98853.88,No,0
CUST077757,John,Willis,40,M,USA,Turnershire,angel74@example.net,9854423458,2023-08-31 15:37:26.098461,2023-11-21 14:47:30.580505,195271.0,400.0,Clothing,2.0,Silver,190327.17,Yes,1
CUST012554,Julie,Martin,32,M,PK,East James,laurie78@example.net,(769)4090507,2019-10-03 00:56:07.905679,2020-08-17 08:17:40.138601,292075.0,1010.0,Clothing,2.0,Platinum,160144.11,No,0
CUST091417,Stacey,King,67,F,USA,Thompsonton,hbrooks@example.com,3962755405,2024-06-25 22:40:12.528125,2024-07-28 04:29:18.689586,367586.0,410.0,Books,3.0,Silver,113827.02,Yes,0
CUST054500,Elizabeth,Hernandez,71,F,UK,East Mercedesfurt,cameron39@example.net,3408648917,2022-04-09 02:02:26.665466,2022-09-22 16:57:37.762577,453583.0,1060.0,Food,2.0,Silver,148885.23,No,0
CUST079882,Cheryl,Castillo,66,M,UK,Harmonville,andersonkristen@example.com,+12369505682,2023-10-17 05:02:42.325623,2023-12-30 10:34:16.124561,213387.0,1050.0,Clothing,,Bronze,145696.99,No,1
CUST057925,Shannon,Grimes,53,F,UK,New Dana,rebekah14@example.com,7504144603,2022-06-23 03:03:38.702187,2022-11-24 06:46:10.227702,18777.0,640.0,Electronics,4.0,Platinum,61942.56,No,0
CUST091902,Mark,Nguyen,32,F,PK,Davisburgh,dukelaura@example.com,+16714143677,2024-07-06 13:42:18.349383,2024-08-06 01:09:12.425524,359451.0,80.0,Food,5.0,Gold,50522.06,No,1
CUST018427,Patricia,Ryan,36,F,USA,Smithland,anita04@example.com,(743)9340213,2020-02-08 17:13:29.036090,2020-12-02 15:30:47.790477,106622.0,310.0,Books,4.0,Gold,152850.87,Yes,0
CUST067883,Heather,Clark,47,F,UK,New Sarafort,msantos@example.org,0019075198552,2023-01-27 07:25:40.203402,2023-05-25 05:11:49.243092,43022.0,1130.0,Clothing,5.0,Gold,185577.17,Yes,0
CUST064147,Michael,Rosario,47,F,USA,Hendersonmouth,powersterri@example.com,0015146179573,2022-11-06 10:52:11.815318,2023-03-17 23:01:09.660696,123474.0,400.0,Beauty,,Bronze,193431.58,No,0
CUST014635,Robin,Lam,32,F,UK,Hamiltonbury,,3047348705,2019-11-17 15:13:10.243902,2020-09-24 08:46:49.756097,58684.0,490.0,Books,5.0,Gold,144329.47,Yes,0
CUST085548,Jeremy,Hart  ,60,F,USA,Lake Kelseyton,wjackson@example.com,(856)2588882,2024-02-18 08:29:03.569435,2024-04-11 23:01:25.212852,261233.0,270.0,Clothing,2.0,Bronze,198568.23,Yes,0
CUST051462,Jessica,Santiago,35,F,GB,South Jeffreyfort,summersnicholas@example.org,8538508406,2022-02-01 12:31:22.242822,2022-07-29 04:50:41.742417,172908.0,400.0,Books,3.0,Silver,30051.73,Yes,0
CUST014754,Stacy,Lin,42,M,GB,Sandersshire,ichoi@example.com,8294462666,2019-11-20 05:47:42.352623,2020-09-26 12:57:36.466564,215986.0,610.0,Clothing,3.0,Bronze,109535.98,Yes,1
CUST000260,Jessica,Hughes,43,F,UK,Kennedyberg,uroberts@example.org,5463473045,2019-01-06 16:11:38.118981,2020-01-05 17:34:02.840428,307579.0,1390.0,Clothing,,Bronze,40970.43,No,0
CUST042215,Alexis,Wallace,37,F,USA,Jamesport,sandovalrobert@example.net,2042830822,2021-07-13 22:01:54.265142,2022-02-10 06:10:47.358473,320402.0,340.0,Beauty,2.0,Silver,112020.39,Yes,0
CUST031253,Joyce,Doyle,48,M,GB,Zimmermanville,michellepittman@example.com,6568259188,2020-11-15 17:42:57.661776,2021-07-24 23:30:50.382503,42021.0,1470.0,Clothing,2.0,Bronze,192155.22,No,0
CUST078707,Bruce,Baker,26,F,UK,South Christopher,carolynallen@example.net,+19857561671,2023-09-21 11:10:36.882368,2023-12-08 23:21:07.176671,5939.0,460.0,Books,,Platinum,137083.97,No,0
CUST023035,Robert,Rios,32,F,USA,Forbesville,harrissophia@example.com,+16988137548,2020-05-19 16:19:10.859508,2021-02-24 20:02:57.553775,114876.0,1040.0,Food,3.0,Platinum,91704.49,Yes,0
CUST059235,Travis,Lewis,59,M,PK,New Royview,wyatt89@example.org,6148496881,2022-07-21 19:55:04.941049,2022-12-18 05:11:02.586625,25247.0,1490.0,Electronics,3.0,Gold,25681.69,Yes,0
CUST057344,Randall,Morrow,27,M,USA,West Kelsey,morganclark@example.org,0016956138343,2022-06-10 09:32:40.759607,2022-11-13 16:00:36.288362,256569.0,920.0,Electronics,,Silver,53534.71,Yes,0
CUST084633,Emma,Rice,33,M,PK,North Diana,michellesmith@example.net,2779099078,2024-01-29 07:20:09.288092,2024-03-26 05:48:37.649176,247753.0,1230.0,Food,4.0,Silver,156152.44,Yes,0
CUST013911,Lori,Howell,61,M,PK,Nicholemouth,yolanda28@example.org,3939414790,2019-11-01 18:30:27.162271,2020-09-11 03:19:04.055440,75446.0,170.0,Food,,Gold,141741.51,No,1
CUST055744,Sarah,Jackson,43,M,USA,Lake Robertville,paulstephenson@example.com,9335779860,2022-05-06 08:11:32.070920,2022-10-15 10:26:06.231662,16245.0,530.0,Food,4.0,Platinum,189863.8,Yes,1
CUST044216,Jacob,Johnson,25,M,UK,New Josephview,bwyatt@example.com,(788)5337078,2021-08-26 18:14:53.168931,2022-03-18 19:35:13.473134,350135.0,200.0,Beauty,4.0,Gold,57125.64,Yes,0
CUST025273,David,White,62,F,USA,Rachaelbury,gonzalesjohn@example.com,7593179993,2020-07-07 17:09:40.937809,2021-04-06 17:22:38.545585,357882.0,290.0,Clothing,4.0,Silver,97336.53,Yes,0
CUST059328,Chloe,Lee,70,M,USA,Raymouth,gregory79@example.com,(858)3442597,2022-07-23 20:49:17.933579,2022-12-19 21:57:47.158671,472448.0,1180.0,Clothing,4.0,Silver,167312.55,Yes,0
CUST069752,Emily,Foster,43,M,UK,East Annaville,,8022555898,2023-03-09 06:13:57.440374,2023-06-28 08:43:27.578075,222792.0,1320.0,Electronics,4.0,Platinum,151844.84,Yes,0
CUST053642,Kevin,Parker,73,M,USA,North Stevenborough,parsonstroy@example.com,8974950169,2022-03-21 06:51:55.831158,2022-09-07 00:44:27.194671,1946.0,270.0,Clothing,1.0,Gold,137626.37,No,1
CUST029933,Casey,Williams,67,M,USA,Williamston,melissacohen@example.net,3639976038,2020-10-17 19:36:00.993609,2021-06-30 20:42:52.585725,276302.0,1280.0,Beauty,5.0,Gold,181018.18,No,1
CUST044469,Heidi,Smith,69,M,UK,New Johnburgh,castillolisa@example.net,(996)7154838,2021-09-01 07:17:13.030330,2022-03-23 10:31:25.050850,298906.0,380.0,Books,4.0,Platinum,82061.8,No,1
CUST068888,Timothy,Carney,44,F,PK,New Cathy,smithjay@example.com,0017356159161,2023-02-18 07:54:08.348483,2023-06-12 13:52:25.747457,441969.0,310.0,Food,3.0,Platinum,144560.56,No,1
CUST014420,Miss,Rachel Cross,59,M,PK,Timothychester,fwalters@example.com,7937351428,2019-11-12 22:09:46.013860,2020-09-20 10:30:22.842228,366856.0,740.0,Books,3.0,Bronze,73955.97,Yes,0
CUST097087,Ashley,Wilson,45,M,USA,Andersonmouth,sara72@example.net,3502853155,2024-10-28 04:12:45.943659,2024-11-08 18:41:41.953019,302303.0,480.0,Food,1.0,Silver,174100.52,No,0
CUST044483,Ryan,Proctor,67,M,USA,New Crystal,kellypatrick@example.net,7543325344,2021-09-01 14:38:55.631356,2022-03-23 16:39:44.663846,324605.0,880.0,Food,4.0,Gold,47145.38,No,1
CUST055405,Jennifer,Smith,57,M,UK,Lake Sandra,lanebrandon@example.org,8537590051,2022-04-28 21:55:50.517505,2022-10-09 05:47:19.888398,25162.0,700.0,Books,,Gold,175241.08,Yes,1
CUST001063,Lisa,Franklin,65,M,GB,Lake Kennethland,ashley52@example.org,+18533233583,2019-01-24 06:26:51.592115,2020-01-20 09:40:13.500135,378074.0,710.0,Electronics,1.0,Gold,76295.98,No,0
CUST068461,Cassie,Brown,61,F,USA,Hensonville,williamsstephanie@example.org,+17002618297,2023-02-08 23:21:59.017190,2023-06-04 18:38:27.551075,417857.0,1490.0,Electronics,,Gold,101979.5,Yes,0
CUST053807,John,Lewis,73,F,PK,South Wendyland,anna63@example.com,7712187890,2022-03-24 21:37:47.914679,2022-09-10 01:05:26.919269,328895.0,670.0,Food,2.0,Silver,107782.62,Yes,0
CUST007721,Victor,Fernandez,62,M,UK,Jonesside,irodriguez@example.org,(798)7069720,2019-06-19 03:31:31.422914,2020-05-21 01:05:58.023580,32255.0,930.0,Beauty,1.0,Gold,160734.99,No,1
CUST057652,Ronald,Garza,32,M,UK,West Brianmouth,ntaylor@example.net,+15066678347,2022-06-17 03:30:17.982179,2022-11-19 07:03:47.774277,458986.0,180.0,Food,5.0,Platinum,51943.05,No,1
CUST010457,Alicia,Winters,58,F,UK,Kimberlyton,timothy73@example.org,(836)3538811,2019-08-18 02:14:16.880568,2020-07-10 00:47:33.820538,49979.0,140.0,Books,4.0,Gold,65641.45,Yes,0
CUST089596,Jenna,Reyes,73,F,USA,Turnerfurt,,8144268854,2024-05-17 01:06:21.351813,2024-06-24 22:00:30.456304,118963.0,360.0,Books,4.0,Bronze,89267.94,No,0
CUST092308,Donald,Evans,33,F,PK,Stevensmouth,amccarthy@example.com,9999805021,2024-07-15 11:11:53.779137,2024-08-13 11:10:41.202412,17101.0,310.0,Food,4.0,Gold,22667.77,No,1
CUST042893,Jacqueline,Murillo,40,M,USA,New Melissahaven,joseph76@example.net,9108844432,2021-07-28 18:33:17.371973,2022-02-22 15:28:20.045000,427823.0,680.0,Clothing,3.0,Bronze,144649.3,Yes,0
CUST070619,Paul,Cardenas,37,F,GB,Jacquelineside,stevengarcia@example.net,8426904281,2023-03-28 06:08:25.661056,2023-07-14 04:53:25.040050,479037.0,200.0,Electronics,2.0,Gold,158239.12,Yes,0
CUST073904,Keith,Barnes,56,M,GB,South Samantha,qgarza@example.org,4026028766,2023-06-08 05:32:31.687516,2023-09-12 05:18:41.375213,294339.0,360.0,Beauty,,Bronze,120844.44,Yes,0
CUST058819,Brittany,Scott,26,M,UK,Candiceton,iramirez@example.net,5524146861,2022-07-12 17:09:59.081990,2022-12-10 14:46:28.371883,428347.0,580.0,Food,3.0,Platinum,123166.72,Yes,1
CUST068388,Tina,Davis,35,F,USA,Port Jason,watsondonna@example.org,8285079535,2023-02-07 08:58:46.883268,2023-06-03 10:37:53.854738,339991.0,290.0,Books,2.0,Gold,127344.33,No,0
CUST053339,William,Williams,68,F,GB,East Joshuamouth,ewhite@example.com,+16895118306,2022-03-14 15:32:03.823238,2022-09-01 11:52:48.427684,40274.0,100.0,Books,2.0,Gold,142370.99,No,0
CUST056527,Lori,Dean,72,M,PK,Randolphview,jjames@example.net,4244159531,2022-05-23 11:55:44.685446,2022-10-29 17:46:06.015660,268733.0,400.0,Electronics,3.0,Bronze,93949.55,Yes,1
CUST095902,Zachary,Williams,29,F,PK,Thomasbury,bill73@example.net,(436)5165734,2024-10-02 05:05:10.071100,2024-10-18 03:05:27.567275,153411.0,730.0,Food,1.0,Bronze,184716.34,Yes,1
CUST039677,Mark,King,69,F,USA,Lake Stephanie,coreykrueger@example.com,+15225229943,2021-05-19 07:26:11.307713,2021-12-25 21:18:23.231032,126102.0,10.0,Food,5.0,Bronze,115454.7,Yes,0
CUST087426,Melissa,Parker,49,M,USA,Jamesfort,victoriastephens@example.com,3585277622,2024-03-30 12:01:18.192781,2024-05-16 06:29:50.441904,139758.0,890.0,Books,2.0,Bronze,48204.2,Yes,1
CUST098318,Linda,Skinner,48,M,PK,South Alicialand,daniel24@example.net,8495206741,2024-11-24 03:31:41.791017,2024-12-01 06:28:09.352893,401465.0,1280.0,Books,3.0,Gold,162432.36,No,0
CUST079695,Julia,Hill,46,F,UK,Port Jerry,ledwards@example.net,5037493679,2023-10-13 02:42:43.297632,2023-12-27 00:34:28.436684,49934.0,410.0,Food,1.0,Silver,187098.41,No,0
CUST028170,Sarah,Nguyen,35,M,UK,Danaberg,jeffrey10@example.net,0012092061155,2020-09-09 04:32:06.307263,2021-05-29 15:39:59.891998,495411.0,1290.0,Electronics,4.0,Gold,139770.12,No,1
CUST043116,Tanner,Massey,41,M,PK,Josephfort,panderson@example.org,0015677843126,2021-08-02 15:49:05.945459,2022-02-26 17:15:15.309153,323513.0,940.0,Books,1.0,Silver,181573.86,Yes,1
CUST087494,Nathan,Brooks,35,M,UK,Brookstown,rodrigueztimothy@example.org,2797980425,2024-03-31 23:46:45.112051,2024-05-17 12:18:51.419314,477556.0,730.0,Food,5.0,Bronze,97597.06,No,0
CUST051085,Joseph,Goodwin,47,M,USA,Harrismouth,fhopkins@example.org,2368603387,2022-01-24 06:16:45.058050,2022-07-22 07:32:10.735307,371075.0,1410.0,Books,,Gold,178370.26,Yes,0
CUST017977,Cesar,Roman,19,M,UK,Garciabury,jamescampbell@example.org,0018512152490,2020-01-29 20:35:39.717397,2020-11-24 10:11:43.087030,347515.0,610.0,Clothing,4.0,Bronze,120418.83,No,1
CUST041473,Mark,Turner,47,M,UK,Lake Rebecca,erinpeterson@example.net,5673920658,2021-06-27 15:51:16.410764,2022-01-27 16:49:27.869678,64984.0,60.0,Books,,Bronze,,No,0
CUST073339,Deanna,Fuller  ,49,M,USA,Bethanyfurt,michaelmercer@example.com,8662337122,2023-05-26 20:26:22.431824,2023-09-01 21:34:04.136441,142083.0,260.0,Books,4.0,Silver,199298.72,No,0
CUST056696,Gabriela,Jackson,59,F,PK,Jamesfurt,weavermelissa@example.org,(726)9583136,2022-05-27 04:47:48.940689,2022-11-01 19:52:19.915399,30223.0,310.0,Electronics,2.0,Silver,140608.95,No,1
CUST003485,Lisa,Porter,60,M,USA,South Kelly,gmartin@example.org,0014697527393,2019-03-18 08:02:41.569615,2020-03-04 15:40:46.548465,123977.0,1370.0,Books,1.0,Bronze,175441.62,Yes,0
CUST000626,Vincent,Gutierrez,46,M,PK,East Stephanie,rebecca84@example.net,8638355569,2019-01-14 16:39:11.831518,2020-01-12 10:03:09.865898,67133.0,1040.0,Books,5.0,Silver,182099.79,No,0
CUST081475,Sandy,Thompson,34,M,PK,New Alyssa,jacksonbyrd@example.com,3963106465,2023-11-21 02:42:59.713797,2024-01-28 13:04:36.374763,8324.0,430.0,Clothing,3.0,Silver,106875.75,No,0
CUST007336,Jeffrey,Salazar,44,M,UK,Port Kara,yrodriguez@example.com,0014813554670,2019-06-10 17:04:29.894698,2020-05-14 00:16:58.666186,46666.0,700.0,Clothing,1.0,Gold,155283.73,Yes,1
CUST095049,Robert,Stanley,59,F,UK,South Zachary,ncarlson@example.net,(275)4480911,2024-09-13 12:32:24.451444,2024-10-02 13:03:49.718297,33955.0,540.0,Food,3.0,Silver,24164.11,Yes,0
CUST045081,Judy,Rodriguez,52,F,UK,Keyville,schwartzjames@example.com,0016999142109,2021-09-14 17:06:15.303753,2022-04-03 14:52:33.847538,330801.0,1040.0,Beauty,5.0,Platinum,173606.93,No,1
CUST053587,Amanda,Jones,32,F,PK,Woodshire,derekbuck@example.org,+13109133036,2022-03-20 01:56:38.469984,2022-09-06 00:37:27.286472,100531.0,1080.0,Books,1.0,Silver,93651.81,Yes,0
CUST090907,Derek,Bryant,45,M,USA,West Danielleside,heidisanchez@example.org,0014734810762,2024-06-14 18:29:20.633606,2024-07-18 20:51:41.359013,259009.0,740.0,Clothing,5.0,Gold,98454.9,No,1
CUST099160,Mark,Lee,40,F,PK,Starkfurt,qpeters@example.com,,2024-12-12 14:17:23.938439,2024-12-16 15:40:23.220232,485698.0,840.0,Clothing,5.0,Platinum,83645.59,No,1
CUST016282,Erin,Murphy,45,F,UK,Buckmouth,sparksjennifer@example.org,0019125388849,2019-12-23 17:17:11.950319,2020-10-24 10:57:51.370713,234986.0,120.0,Beauty,5.0,Gold,77137.79,No,1
CUST071677,Larry,Norman,39,M,GB,New Kimberlyton,ynguyen@example.net,0019147728772,2023-04-20 10:29:05.081450,2023-08-02 12:48:24.365043,2137.0,1090.0,Electronics,,Silver,150062.36,Yes,1
CUST079241,Manuel,Arias,52,F,UK,Gregorychester,kelliclark@example.org,0014722722107,2023-10-03 03:58:41.807218,2023-12-18 17:30:09.558095,33664.0,740.0,Electronics,5.0,Gold,70590.55,Yes,1
CUST038327,Madison,Gomez,62,M,PK,East Douglas,,0017064006372,2021-04-19 17:32:43.351633,2021-12-01 05:21:09.120691,345019.0,900.0,Clothing,1.0,Gold,120702.53,No,0
CUST076320,Katherine,Washington,25,M,PK,Thomasmouth,jason96@example.net,0015243859482,2023-07-31 03:59:03.407434,2023-10-26 08:41:23.160831,135703.0,70.0,Beauty,4.0,Bronze,152168.1,Yes,0
CUST039078,Ashlee,Klein,32,M,USA,West Jennifer,tmurray@example.net,7502637585,2021-05-06 04:27:18.592385,2021-12-14 22:39:15.503555,405313.0,380.0,Beauty,5.0,Gold,164223.17,No,0
CUST097653,Denise,Smith,28,M,USA,Nicoletown,kevinsmith@example.org,9527329505,2024-11-09 13:50:28.242282,2024-11-19 02:52:37.735577,256796.0,1240.0,Food,1.0,Silver,143543.18,Yes,1
CUST084780,Olivia,Taylor,60,M,USA,Marioburgh,,(455)7760121,2024-02-01 12:38:06.598866,2024-03-28 22:16:03.585635,128283.0,790.0,Electronics,4.0,Silver,59912.4,No,0
CUST081541,Yolanda,Calderon,59,M,UK,New Matthew,hendersonashley@example.com,0014308193141,2023-11-22 13:25:20.547205,2024-01-29 18:01:00.264602,383963.0,670.0,Food,5.0,Bronze,99452.66,Yes,0
CUST046142,Alexandra,Salazar,25,M,PK,West Michael,jeremywells@example.net,0018679139219,2021-10-07 23:01:33.852938,2022-04-23 00:06:28.803888,320712.0,290.0,Clothing,5.0,Platinum,54846.88,No,1
CUST076221,Brian,Roberts,20,M,PK,Nelsonton,ddavis@example.org,4176628808,2023-07-28 23:55:32.157321,2023-10-24 13:16:47.326073,363449.0,660.0,Beauty,,Silver,117603.93,Yes,1
CUST094047,Robin,Gonzalez,46,M,USA,Nicholsonland,hburns@example.org,2055363442,2024-08-22 13:38:35.435154,2024-09-14 05:42:08.845288,164369.0,330.0,Books,,Gold,123347.24,Yes,1
CUST095608,Robin,Jones,25,M,GB,Lake Corey,jimmy20@example.org,(398)6811233,2024-09-25 18:29:15.449554,2024-10-12 18:10:35.694356,48637.0,990.0,Food,2.0,Gold,143525.25,Yes,1
CUST068591,Devon,Rivera,71,F,PK,Adamsburgh,griffinjocelyn@example.org,+18167683107,2023-02-11 19:43:34.598145,2023-06-07 03:38:38.243182,185316.0,760.0,Books,2.0,Silver,161693.54,No,0
CUST064947,Monica,Rodriguez,43,F,PK,Lake Stevenstad,dennis68@example.com,5355833077,2022-11-23 23:32:46.159661,2023-04-01 13:48:24.689046,121962.0,190.0,Books,2.0,Bronze,85880.59,No,1
CUST088614,Crystal,Rodriguez,24,M,UK,Jillberg,daniel85@example.com,2423728660,2024-04-25 12:43:33.194131,2024-06-06 23:25:00.459004,226573.0,820.0,Clothing,1.0,Bronze,,Yes,1
CUST033701,Gloria,Lindsey,55,F,UK,North Veronica,laura01@example.net,0017168217490,2021-01-08 08:59:06.755467,2021-09-07 16:55:25.569255,161678.0,430.0,Electronics,2.0,Silver,176773.45,No,1
CUST063495,Jose,Jones,67,F,PK,East Joel,harrisoncarla@example.net,9769201996,2022-10-23 04:01:07.824678,2023-03-06 01:07:39.112591,106835.0,690.0,Books,5.0,Gold,108647.91,No,1
CUST072108,Victoria,Jimenez,63,M,UK,Nelsonville,nsoto@example.net,2416036091,2023-04-29 21:07:26.584465,2023-08-10 09:47:36.736567,266146.0,440.0,Clothing,5.0,Silver,59933.18,No,0
CUST026288,Erin,Phelps,42,M,PK,Crystalberg,gabrielpetty@example.net,+18362542736,2020-07-29 22:53:39.512195,2021-04-25 06:26:20.487804,421369.0,40.0,Beauty,1.0,Gold,145246.55,No,0
CUST064625,Alexander,Mcgrath,29,F,GB,East Nathanmouth,zwaller@example.org,4666968969,2022-11-16 22:13:26.336063,2023-03-26 16:36:53.590135,15958.0,770.0,Clothing,2.0,Silver,158122.53,Yes,0
CUST065277,Jasmin,Barrera,46,M,PK,Joshuaville,fhickman@example.net,+16099898809,2022-12-01 05:04:30.326703,2023-04-07 14:30:24.138241,29446.0,150.0,Books,,Bronze,104958.95,Yes,0
CUST026028,Bryan,Arellano,66,F,USA,North Timothy,tiffany60@example.org,+18263985090,2020-07-24 06:10:28.350283,2021-04-20 12:25:59.103591,3895.0,1170.0,Books,1.0,Silver,185018.23,Yes,1
CUST070972,James,Brown,24,M,USA,New Codychester,sphillips@example.org,3469301670,2023-04-04 23:45:49.815498,2023-07-20 15:40:30.996309,2059.0,30.0,Beauty,5.0,Silver,97933.17,No,0
CUST023607,Donald,Caldwell,20,M,PK,West Amanda,april03@example.com,0019584523956,2020-06-01 05:06:11.415714,2021-03-07 06:51:44.599045,472012.0,1130.0,Beauty,,Bronze,155768.22,No,0
CUST081824,Zachary,Davis,25,F,USA,Port Jennifer,williampineda@example.net,9338813723,2023-11-28 18:14:11.696516,2024-02-03 22:06:28.155881,125982.0,160.0,Food,2.0,Gold,27562.62,No,1
CUST085084,Gregory,Berg,60,F,GB,Port Stevemouth,mmadden@example.org,6216825829,2024-02-08 04:29:31.649716,2024-04-03 11:34:00.896408,419782.0,420.0,Food,4.0,Silver,50518.64,No,1
CUST068806,Aaron,Sullivan,23,M,PK,New Troyland,katherinegonzalez@example.org,(866)6822693,2023-02-16 12:46:58.828188,2023-06-11 01:55:05.157051,482547.0,970.0,Food,1.0,Gold,22938.98,Yes,1
CUST015428,Jonathan,Johnston,59,F,PK,South Christopher,deanna89@example.com,(966)5282999,2019-12-05 00:12:53.287732,2020-10-08 20:29:54.977949,491162.0,1290.0,Beauty,5.0,Gold,56372.39,Yes,0
CUST099305,Anthony,Moore,42,M,UK,Lake Cynthiafort,richardduncan@example.net,6515675641,2024-12-15 18:32:15.163351,2024-12-19 07:15:12.069120,231096.0,910.0,Beauty,4.0,Bronze,149597.34,No,1
CUST097349,Richard,Hunter,18,F,USA,East Oscarshire,todddawn@example.net,+16337861756,2024-11-02 21:59:03.191431,2024-11-13 13:34:40.424804,384126.0,970.0,Clothing,1.0,Bronze,156136.22,No,1
CUST044563,Peter,Morgan,53,F,GB,South Jamesborough,bgarcia@example.com,6257032062,2021-09-03 08:42:59.065790,2022-03-25 03:44:28.166681,72578.0,360.0,Electronics,4.0,Silver,44199.04,Yes,0
CUST019897,Jessica,Cuevas,71,F,PK,New Susanville,ybautista@example.org,0018896011085,2020-03-11 22:13:02.143821,2020-12-29 12:05:07.155071,385864.0,1470.0,Beauty,4.0,Silver,156367.83,No,0
CUST065063,Stephen,Allen,69,M,USA,East Jacob,kyle42@example.com,0017249153472,2022-11-26 12:32:39.139591,2023-04-03 16:40:15.768157,149832.0,350.0,Food,,Platinum,148186.45,No,0
CUST056048,Emily,Walker,42,M,PK,West Robert,tracy25@example.net,+12652335386,2022-05-13 00:02:57.121771,2022-10-20 23:44:03.542435,203916.0,990.0,Food,5.0,Silver,113276.48,No,1
CUST083052,Ryan,Bennett,22,M,UK,Cookbury,rjohnson@example.net,7698335415,2023-12-25 15:58:28.415084,2024-02-26 08:33:59.924399,71577.0,70.0,Clothing,4.0,Silver,101294.08,Yes,0
