CustomerID,Full_Name,Age,Gender,Country,City,Email,Phone,Signup_Date,Last_Purchase_Date,Total_Purchase_Amount,Num_Orders,Product_Category,Rating,Loyalty_Tier,Annual_Income,Discount_Used,Churn_Status
CUST092454,Haley Brooks,45.0,FEMALE,pakistan,South Richard,davidsantos@example.com,877-598-7985x7146,2024-07-18 15:58:18.046980,2024-08-16 03:11:48.595085,1529.93,58.0,Clothing,4.0,Bronze,171831.68,1,0
CUST043245,Lisa Morgan,56.0,M,Pakistan,South Sylvia,,+1-408-547-3635x86516,2021-08-05 11:39:08.483484,2022-03-01 01:49:07.457474,4323.38,31.0,BOOKS,1.0,bronze,118258.98,0,0
CUST072003,Alan Stephens,65.0,Female,United Kingdom,Clarkville,cclark@example.net,349-983-2020,2023-04-27 13:54:37.076770,2023-08-08 11:45:09.639096,3138.78,106.0,Food,1.0,Platinum,151446.5,False,churned
CUST050384,Brandon Snyder,23.0,Male,United Kingdom,West Lori,benjamin38@example.com,856-216-8186x459,2022-01-08 21:39:41.963819,2022-07-09 12:09:31.541715,2885.77,41.0,Books,,Gold,188609.96,No,Churned
CUST093743,Yvonne Pruitt,56.0,MALE,UK,Williamsonmouth,mitchelljennifer@example.net,515-303-4540x6163,2024-08-15 21:47:10.384303,2024-09-08 16:24:11.534515,1927.02,69.0,food,4.0,Bronze,23992.04,0,1
CUST033153,Tracie Green,63.0,M,United Kingdom,East Melanie,ymullins@example.com,(799)965-5363,2020-12-27 08:49:19.229592,2021-08-28 16:38:03.574835,1802.3,51.0,Electronics,1.0,silver,186721.42,yes,ACTIVE
CUST029537,Timothy Whitney PhD,53.0,FEMALE,UK,Erinhaven,keithmatthew@example.org,939.513.3028x70756,2020-10-09 03:21:55.993159,2021-06-23 15:04:29.246692,3442.19,47.0,Food,3.0,Platinum,189492.12,Yes,Active
CUST089969,Jessica Carey,65.0,M,uk,New Laura,laura18@example.com,(876)294-8300x662,2024-05-25 05:14:46.364863,2024-07-01 17:33:47.288272,4514.56,110.0,electronics,4.0,Silver,137584.55,NO,1
CUST072917,Sara Atkins,57.0,F,pakistan,Wandaville,susan15@example.org,287.265.7398,2023-05-17 14:31:58.315183,2023-08-25 04:31:38.658986,2323.88,132.0,Beauty,4.0,Silver,34924.95,True,active
CUST012315,Kimberly Mendoza,65.0,MALE,Pakistan,Contrerasside,umiller@example.org,633-219-1047x53913,2019-09-27 19:15:30.645306,2020-08-12 23:29:48.173881,271.44,113.0,Beauty,4.0,Bronze,85779.98,YES,Active
CUST031115,Lauren Barber,25.0,Male,UK,Espinozaview,erin70@example.org,001-235-635-9635x23586,2020-11-12 17:08:57.737377,2021-07-22 11:00:11.340113,4052.27,21.0,Clothing,1.0,GOLD,195208.29,False,1
CUST000914,John Hurley,40.0,Male,United States,Beasleyport,ryan21@example.net,+1-985-987-6482x481,2019-01-21 00:05:48.195481,2020-01-17 16:20:10.476104,1780.9,98.0,Beauty,,bronze,,NO,0
CUST013343,Denise Powers,33.0,male,uk,Amandafurt,harriskimberly@example.com,001-207-290-4951x661,2019-10-20 07:49:38.777787,2020-08-31 18:15:31.185311,3821.48,147.0,Food,4.0,Silver,102858.61,NO,active
CUST088360,Christopher Wilkins,24.0,male,United Kingdom,Ramoshaven,christopher97@example.com,996.495.2379x40042,2024-04-19 23:09:40.289802,2024-06-02 08:02:30.337503,1380.71,73.0,Books,5.0,Silver,82800.6,Yes,0
CUST077728,Mr. Bryan Reynolds,51.0,male,United Kingdom,Stephanieton,john44@example.net,5883445128,2023-08-31 00:22:27.853478,2023-11-21 02:04:32.810728,2460.67,4.0,Beauty,2.0,Silver,145231.59,0,Active
CUST063677,Seth Rodriguez,55.0,Male,Pakistan,Alexisfort,qdavis@example.com,5298861549,2022-10-27 03:43:21.638016,2023-03-09 08:55:54.081540,4757.38,107.0,food,,silver,45749.05,NO,1
CUST085855,Amy Chapman,70.0,FEMALE,PK,Mcbrideberg,,(551)501-7692,2024-02-25 01:55:07.749077,2024-04-17 13:38:18.154981,4426.96,7.0,Electronics,2.0,silver,73333.21,yes,ACTIVE
CUST087790,Adam Hill,39.0,FEMALE,UK,Tinamouth,williamhanson@example.net,(741)637-3860x73388,2024-04-07 11:25:45.819458,2024-05-22 22:06:20.379803,1455.8,99.0,Beauty,2.0,Platinum,,Yes,Churned
CUST021953,Geoffrey Thompson,73.0,female,pakistan,West Jeffrey,williamlee@example.org,640-396-7303,2020-04-25 23:21:18.408784,2021-02-05 01:36:33.177931,30.79,63.0,Books,3.0,Gold,51823.85,0,1
CUST099655,Alexandria Mcclain,59.0,female,United States,Samuelton,,001-611-528-0822x11436,2024-12-23 10:35:00.189001,2024-12-25 16:43:22.394023,364.27,127.0,Food,5.0,GOLD,45084.69,yes,active
CUST030330,Michael Patel,42.0,F,USA,New Jamesburgh,amanda67@example.net,237.254.6895x7577,2020-10-26 12:21:39.036990,2021-07-08 02:47:34.468544,178.62,82.0,electronics,3.0,Platinum,58207.03,1,1
CUST041497,Melissa Nelson,59.0,M,PK,Lake Devinville,qrocha@example.org,476.600.8114x228,2021-06-28 04:28:29.441094,2022-01-28 03:20:52.920529,219.75,131.0,Food,3.0,silver,96508.78,YES,churned
CUST095229,Susan May,42.0,Male,USA,Kimberlytown,stevenpowell@example.com,001-508-712-5326,2024-09-17 11:11:32.178921,2024-10-05 19:59:27.599676,3890.04,143.0,Clothing,,silver,31345.57,No,churned
CUST055747,Dennis Fitzgerald,52.0,Female,pakistan,Markburgh,jacobanthony@example.net,+1-757-881-4696x0780,2022-05-06 09:46:11.199712,2022-10-15 11:45:01.863018,3239.51,62.0,Books,3.0,GOLD,56592.6,NO,active
CUST088991,Henry Patterson,36.0,MALE,United Kingdom,Robertmouth,smallsharon@example.com,999.853.5929x291,2024-05-03 18:58:10.378903,2024-06-13 20:43:31.466114,2607.14,7.0,CLOTHING,1.0,bronze,95475.87,no,0
CUST053883,Connor Woods,33.0,Male,USA,Stevenmouth,jenniferdavis@example.org,001-283-509-9773x89377,2022-03-26 13:35:39.177391,2022-09-11 10:24:56.246962,348.33,93.0,food,4.0,bronze,23130.93,yes,1
CUST053217,Nicholas Green,18.0,female,GB,Maryburgh,john36@example.com,(876)444-3550x647,2022-03-11 23:22:52.585725,2022-08-30 06:23:06.085860,4465.64,34.0,food,1.0,GOLD,33590.16,yes,0
CUST088898,Taylor King,24.0,male,USA,North Tylerborough,snavarro@example.com,+1-204-562-8771x71443,2024-05-01 18:03:57.386373,2024-06-12 03:56:46.894068,776.92,115.0,BOOKS,2.0,silver,93739.74,no,0
CUST065156,Christopher Brown,63.0,F,uk,Adamsbury,laurie36@example.com,515.819.1230x8567,2022-11-28 13:26:52.132121,2023-04-05 09:27:00.340203,1762.6,101.0,food,5.0,Gold,132249.09,no,Churned
CUST085809,Dawn Peck,42.0,M,USA,West John,omoore@example.com,001-401-714-1171x288,2024-02-24 01:43:47.774277,2024-04-16 17:28:05.140851,467.29,98.0,BOOKS,3.0,GOLD,100611.04,no,1
CUST014046,Nicole Rogers,40.0,female,Pakistan,Rogerston,natalieprince@example.com,3603038589,2019-11-04 17:29:47.957879,2020-09-13 14:30:47.466474,474.84,115.0,food,2.0,bronze,148911.6,no,0
CUST075444,Justin Martinez,70.0,FEMALE,Pakistan,New Jamieborough,ebailey@example.org,+1-702-847-7747x831,2023-07-11 23:20:37.800378,2023-10-10 08:34:38.804788,4195.16,21.0,CLOTHING,5.0,GOLD,146964.26,No,churned
CUST053453,Dustin Martin,27.0,M,USA,Johnstad,heathervaldez@example.com,382.255.7936x114,2022-03-17 03:28:50.717307,2022-09-03 13:52:02.419224,4635.46,135.0,Beauty,2.0,Gold,44412.87,True,ACTIVE
CUST026978,Lori Morton,34.0,male,uk,Bethview,danielsmitchell@example.com,001-301-488-6669x3343,2020-08-14 01:43:39.134191,2021-05-07 20:59:35.699756,470.34,79.0,Beauty,5.0,Platinum,21630.94,False,ACTIVE
CUST035647,Carlos Santiago,,FEMALE,United Kingdom,Tuckerville,brandon28@example.com,8279626981,2021-02-20 00:16:48.298082,2021-10-13 06:12:51.775717,740.62,132.0,food,5.0,GOLD,117757.7,True,Churned
CUST097870,Kerri Chavez,42.0,FEMALE,usa,North Tinaton,igarcia@example.org,583-963-6515,2024-11-14 07:56:58.558185,2024-11-23 02:01:41.737017,3459.06,11.0,food,1.0,silver,181591.22,Yes,Churned
CUST096896,Jaime Williams,41.0,F,PK,Travisstad,barbarafitzpatrick@example.org,+1-904-357-3200,2024-10-23 23:46:34.743947,2024-11-05 06:56:40.090000,4863.32,90.0,BOOKS,4.0,Bronze,190681.82,1,1
CUST064866,Kristen Wagner,,Female,GB,West Brian,perezdaniel@example.com,001-702-586-6199x963,2022-11-22 04:57:09.682296,2023-03-31 02:17:22.642426,2722.22,25.0,Books,,bronze,38941.55,YES,1
CUST092214,Thomas Ruiz,52.0,F,usa,Amyshire,amy43@example.com,(715)968-9291x175,2024-07-13 09:46:07.743677,2024-08-11 17:57:38.086580,3496.29,99.0,Books,,Gold,168581.96,no,0
CUST002986,Jason Rose,42.0,female,GB,Saraton,gilmorecody@example.net,+1-487-600-6876x284,2019-03-07 09:38:53.147331,2020-02-24 12:52:33.199531,-378.36,42.0,Food,,Bronze,129162.4,no,0
CUST070942,Brian Shepard,18.0,Male,usa,Lake Kendraville,btorres@example.com,001-897-993-4549x0639,2023-04-04 07:59:18.527585,2023-07-20 02:31:14.682746,2269.06,112.0,Beauty,,GOLD,176629.75,YES,1
CUST019370,Lindsey Hill,50.0,FEMALE,United Kingdom,West Jillian,derrickmeza@example.org,001-682-832-9705x2048,2020-02-29 09:05:48.519485,2020-12-19 21:00:14.580145,4398.04,112.0,CLOTHING,5.0,Gold,133663.87,0,Churned
CUST085021,Erin Jacobs,24.0,FEMALE,Pakistan,Sellersview,charles50@example.com,+1-807-228-3106x65598,2024-02-06 19:21:49.945099,2024-04-02 07:56:32.637926,152.49,48.0,Clothing,2.0,Silver,126438.7,No,churned
CUST091325,George Parker,51.0,Female,Pakistan,Bellville,jonestammy@example.com,+1-421-629-9560,2024-06-23 22:17:32.578525,2024-07-26 12:08:52.661326,1072.24,103.0,food,2.0,Bronze,125565.07,True,0
CUST089265,James King,35.0,M,uk,East Joy,kari02@example.com,,2024-05-09 19:03:04.141841,2024-06-18 20:52:12.463324,1885.31,126.0,Clothing,3.0,bronze,104500.89,True,active
CUST093199,Jose Brown,20.0,female,uk,East Brandy,amanda23@example.com,791-661-0520,2024-08-03 23:43:35.030150,2024-08-29 17:52:03.715237,1845.82,97.0,Clothing,4.0,Platinum,33265.1,Yes,0
CUST033328,Sarah Villanueva,70.0,male,usa,Stevenmouth,renee75@example.org,+1-312-674-7532x623,2020-12-31 04:50:41.742417,2021-08-31 21:22:08.737287,4332.98,107.0,food,4.0,Silver,105084.93,False,1
CUST021821,James Moon,69.0,M,United States,Samuelmouth,xwilliams@example.com,(394)217-2412x50494,2020-04-23 01:56:36.741967,2021-02-02 15:43:45.398253,4593.18,122.0,Food,1.0,silver,46900.63,no,active
CUST001445,Laura Williams,19.0,male,pakistan,East Mark,kelly37@example.net,001-996-973-0202x3659,2019-02-01 15:19:13.991539,2020-01-27 09:10:17.226172,3864.72,144.0,food,,Gold,30015.36,yes,Churned
CUST006987,Betty Pittman,72.0,M,uk,Baileyborough,sethwatkins@example.com,596-476-4659,2019-06-03 01:33:17.911979,2020-05-07 15:15:06.885068,1746.98,5.0,Food,4.0,Platinum,166028.9,yes,active
CUST006788,Samuel Fuller,40.0,M,pakistan,North Ambertown,georgelittle@example.net,3068371347,2019-05-29 16:54:42.368823,2020-05-03 23:59:36.671766,3681.3,9.0,Clothing,3.0,GOLD,89760.0,True,ACTIVE
CUST075052,Tyler Martinez,64.0,M,United Kingdom,New James,timothy86@example.net,(614)986-1738x15326,2023-07-03 09:12:44.971649,2023-10-03 04:41:29.640896,673.96,57.0,Clothing,5.0,GOLD,67959.28,1,Active
CUST075589,Jeanette Jackson,63.0,FEMALE,uk,Lake Anthonytown,oadams@example.org,340-350-4747x7190,2023-07-15 03:35:29.025290,2023-10-13 00:09:27.653676,2302.73,138.0,Clothing,5.0,Gold,117331.37,yes,Churned
CUST060287,Vicki Allen,24.0,FEMALE,GB,Lopezchester,megangarcia@example.net,(709)574-8788x3390,2022-08-13 21:06:26.103861,2023-01-06 10:28:10.648906,254.93,43.0,Food,4.0,Silver,185752.13,1,ACTIVE
CUST073237,Lisa Weeks,48.0,female,uk,Lancemouth,xjuarez@example.org,(349)589-0484x0958,2023-05-24 14:48:12.052920,2023-08-31 00:50:32.670326,3600.2,116.0,Electronics,5.0,bronze,151492.03,Yes,ACTIVE
CUST021704,Sara Hamilton,54.0,female,Pakistan,South Destinyfurt,nmarquez@example.org,+1-642-349-1254x274,2020-04-20 12:25:10.719107,2021-01-31 12:25:35.775357,4090.3,105.0,electronics,,bronze,70417.02,True,active
CUST036948,Tracy Price,30.0,Female,United Kingdom,Leeburgh,benjamin47@example.net,218.351.8602,2021-03-20 12:24:17.150571,2021-11-06 00:40:57.240572,1530.95,21.0,CLOTHING,1.0,Silver,187578.3,No,0
CUST081430,Jeffrey Salas,28.0,Male,usa,West Mikaylaton,hdouglas@example.net,3032499037,2023-11-20 03:03:12.781927,2024-01-27 17:20:41.904419,4795.36,112.0,CLOTHING,3.0,Gold,66461.98,False,0
CUST069127,Robert Wood,41.0,Male,United Kingdom,Elizabethville,philliphicks@example.net,(279)275-4121x75485,2023-02-23 13:34:45.608856,2023-06-16 22:40:17.712177,3035.83,123.0,Food,1.0,silver,48639.75,1,active
CUST070093,Nancy Walker,40.0,FEMALE,GB,Rodriguezfort,khannathan@example.org,+1-226-625-1632x3244,2023-03-16 17:32:45.079650,2023-07-04 14:14:51.008910,393.39,19.0,Beauty,3.0,GOLD,145309.96,NO,churned
CUST005683,John Cunningham,22.0,Male,GB,South Oscarville,randall49@example.net,398-548-5701x9827,2019-05-05 11:51:09.930699,2020-04-13 19:28:05.788857,193.04,35.0,Beauty,1.0,GOLD,20491.87,0,0
CUST020486,Jamie Vargas,54.0,Female,United Kingdom,South Annahaven,frostlindsay@example.net,261.428.7449,2020-03-24 19:56:24.429844,2021-01-09 06:21:09.444694,1560.03,33.0,Electronics,1.0,Silver,107332.14,no,ACTIVE
CUST073052,Robert Hoover,74.0,female,USA,Smithtown,frank05@example.com,+1-532-833-0900,2023-05-20 13:31:19.110791,2023-08-27 15:43:22.070020,3362.88,107.0,Food,2.0,GOLD,41948.77,0,ACTIVE
CUST007630,Lindsey Werner,61.0,Female,UK,Lake Michael,tgarcia@example.org,001-817-335-2591x7404,2019-06-17 03:40:24.516245,2020-05-19 09:11:50.539105,4581.85,81.0,Clothing,5.0,Silver,171480.67,0,Active
CUST000610,Travis Higgins,29.0,MALE,United States,Port Patricia,joelrojas@example.com,+1-759-329-9909x4929,2019-01-14 08:14:23.144631,2020-01-12 03:02:13.165331,4376.86,61.0,Books,1.0,Gold,153195.9,0,churned
CUST043966,Eric Morales,30.0,female,GB,South Leonard,brownvalerie@example.org,927-376-0829,2021-08-21 06:47:12.436324,2022-03-14 05:57:57.526775,279.39,148.0,Electronics,3.0,Silver,129621.34,NO,ACTIVE
CUST020548,Jeffrey White,62.0,M,United States,Turnerbury,wesley23@example.net,942.895.2243x7503,2020-03-26 04:32:33.091530,2021-01-10 09:32:19.159391,4411.68,34.0,Books,5.0,Platinum,58205.58,Yes,Churned
CUST005824,Nathan Doyle,19.0,FEMALE,uk,Rebeccabury,smithchristopher@example.net,861.241.8879x49904,2019-05-08 13:59:48.983889,2020-04-16 09:17:40.462604,1537.27,120.0,CLOTHING,5.0,silver,112736.07,YES,Active
CUST088433,Pamela Beasley,67.0,male,pakistan,Murphyland,joneswilliam@example.org,(980)860-1431x435,2024-04-21 13:32:52.423724,2024-06-03 16:03:04.033840,82.85,140.0,Clothing,1.0,Platinum,161124.66,yes,Churned
CUST023769,Joel Lin,22.0,male,United States,Paulville,jessicasmith@example.net,(856)573-6007,2020-06-04 18:17:24.370443,2021-03-10 05:53:48.692286,1001.58,24.0,BOOKS,5.0,Platinum,48108.17,yes,ACTIVE
CUST043714,Hannah Adams,42.0,Male,uk,Danielfurt,harperkaren@example.net,588.505.4084x464,2021-08-15 18:16:25.617856,2022-03-09 15:28:04.492844,4042.69,67.0,BOOKS,4.0,bronze,54425.59,YES,ACTIVE
CUST059969,Alicia Wise,31.0,MALE,GB,Ellenborough,ronaldwalls@example.org,(956)666-4764,2022-08-06 21:53:18.451984,2022-12-31 15:01:53.725137,153.28,76.0,electronics,2.0,Gold,23105.53,yes,ACTIVE
CUST052629,Kristen Collins,22.0,Male,United Kingdom,Scottchester,kimberlylee@example.org,001-318-363-7563x3114,2022-02-27 02:11:03.342633,2022-08-19 12:33:22.340023,2364.13,75.0,Beauty,,Gold,163252.03,no,Churned
CUST049295,Amanda Casey,62.0,FEMALE,usa,Edwinstad,fsanchez@example.org,+1-209-782-4430,2021-12-16 01:00:58.212582,2022-06-19 14:38:57.359373,4093.6,128.0,Beauty,,Platinum,199024.96,Yes,churned
CUST011917,Robert Brock,39.0,female,pakistan,East Carrie,knighttammy@example.net,+1-964-884-6890x902,2019-09-19 01:58:19.558995,2020-08-05 16:58:47.747277,4238.16,95.0,CLOTHING,1.0,bronze,162188.0,No,churned
CUST096622,Benjamin Davis,49.0,Male,pakistan,Lake Kenneth,kruegerkirk@example.com,(637)625-8946x154,2024-10-17 23:41:40.981009,2024-10-31 06:47:59.092790,4054.28,125.0,Books,,GOLD,34178.3,1,Active
CUST045771,Latoya Heath,,female,Pakistan,Lindaview,lsnyder@example.com,001-746-616-0330x5949,2021-09-29 19:56:14.925749,2022-04-16 05:25:49.059490,1851.07,123.0,food,,silver,112388.16,No,active
CUST016210,Jennifer Phillips,40.0,female,GB,Williamburgh,smithtammy@example.com,882.387.0089,2019-12-22 03:25:32.859328,2020-10-23 03:23:36.218162,436.24,100.0,Books,4.0,Bronze,30627.8,yes,Active
CUST006137,Lori Middleton,64.0,M,pakistan,Cameronmouth,fkoch@example.org,001-517-355-8190x5833,2019-05-15 10:35:11.421114,2020-04-22 02:32:24.667446,3269.01,79.0,food,4.0,silver,132943.11,Yes,active
CUST083755,Ashley Fields,66.0,M,pakistan,Lake Michelle,sarahwebb@example.org,427-543-2090x64346,2024-01-10 01:38:37.595175,2024-03-10 04:49:16.205562,1243.61,45.0,Beauty,2.0,Platinum,96224.12,yes,active
CUST097605,Christopher Hernandez,57.0,FEMALE,uk,Andreafurt,janebecker@example.com,+1-744-572-9761x615,2024-11-08 12:36:02.181621,2024-11-18 05:49:47.633876,584.84,97.0,Clothing,,Silver,117717.32,yes,Active
CUST045896,Jerry Bell,64.0,MALE,uk,South Amandatown,zbecker@example.net,873.323.2349,2021-10-02 13:40:05.292052,2022-04-18 12:14:27.032670,1828.65,92.0,Food,3.0,silver,39421.01,NO,1
CUST021772,Cheyenne Arnold,55.0,MALE,usa,Catherineville,wking@example.net,968.736.4828,2020-04-22 00:10:37.638376,2021-02-01 18:14:36.752767,1976.05,13.0,CLOTHING,,bronze,65383.99,0,churned
CUST089709,Courtney Malone,37.0,female,usa,Kaneborough,pjoyce@example.net,556.210.6969x448,2024-05-19 12:31:35.202952,2024-06-26 23:33:25.904059,3454.51,140.0,Beauty,,Silver,34957.32,no,1
CUST018798,Barbara Turner,30.0,Male,United States,Robertsonside,ramseyadam@example.com,676.396.2181x0725,2020-02-16 20:18:47.963279,2020-12-09 10:11:27.534875,1810.31,10.0,food,2.0,Silver,85963.45,0,churned
CUST043843,Kristine Irwin,33.0,MALE,uk,North Michaelfort,bailey37@example.org,960-695-4031x334,2021-08-18 14:06:28.155881,2022-03-12 00:01:56.641166,2223.93,25.0,Clothing,4.0,GOLD,79238.09,No,churned
CUST056199,Rachel Snyder,50.0,male,United States,Cunninghamburgh,luiscarroll@example.com,(236)825-9650,2022-05-16 07:27:06.604266,2022-10-23 17:56:43.654036,1198.44,68.0,food,4.0,bronze,131471.84,False,active
CUST067667,Ruth Hunter,45.0,Female,United States,North Katrina,csims@example.com,988-908-1148,2023-01-22 13:50:42.930429,2023-05-21 06:29:03.785437,3152.03,83.0,electronics,3.0,bronze,114717.2,No,Churned
CUST096401,Robert Richardson,38.0,male,United States,Bradleyview,joshua36@example.org,001-616-274-9725,2024-10-13 03:28:58.493384,2024-10-27 05:53:40.916209,903.31,30.0,Books,2.0,Silver,159533.74,yes,0
CUST071695,Patrick Farrell,41.0,male,UK,New Monica,hsavage@example.com,(827)687-2958,2023-04-20 19:56:59.854198,2023-08-02 20:41:58.153181,2492.11,114.0,electronics,1.0,bronze,80541.87,yes,Active
CUST073259,Dennis Hernandez,20.0,F,USA,South Kristi,beasleychad@example.com,411-227-6006x09284,2023-05-25 02:22:18.997389,2023-08-31 10:29:20.633606,1679.18,18.0,Books,4.0,GOLD,145384.11,NO,0
CUST060272,Amanda Dodson,42.0,female,uk,Port Michael,conniefloyd@example.com,496.823.5981x538,2022-08-13 13:13:10.459904,2023-01-06 03:53:32.492124,1610.99,89.0,Books,2.0,Silver,155761.9,No,0
CUST078681,Joseph Campbell,54.0,female,usa,Jenniferborough,joseph50@example.net,(311)403-5903x248,2023-09-20 21:30:17.766177,2023-12-08 11:57:05.038250,298.05,15.0,Books,1.0,Platinum,189017.52,YES,0
CUST000468,Debra Jones,74.0,Male,Pakistan,Bartonton,eallen@example.org,734-727-3842x1436,2019-01-11 05:34:11.048510,2020-01-09 12:46:19.947799,2434.76,7.0,Clothing,3.0,Platinum,107427.84,NO,active
CUST046552,Mr. Thomas Black MD,24.0,F,usa,Andreaton,christy13@example.org,+1-367-435-8240,2021-10-16 22:37:21.454414,2022-04-30 11:53:11.755917,154.23,146.0,CLOTHING,2.0,Gold,144143.86,YES,Churned
CUST083880,Stephanie Norman,58.0,Male,USA,Martinezville,medinacaitlyn@example.net,+1-701-473-5150x6503,2024-01-12 19:22:27.961479,2024-03-12 11:37:54.178741,276.6,25.0,Beauty,5.0,bronze,100225.87,0,active
CUST038736,Robert Williams,25.0,M,Pakistan,Lake Alex,,970-736-0378x82051,2021-04-28 16:36:57.910179,2021-12-08 16:41:33.528935,4229.37,21.0,CLOTHING,4.0,Platinum,195164.32,YES,ACTIVE
CUST019950,James Deleon,72.0,Male,usa,South Stephanieport,brianfisher@example.com,+1-767-252-6792,2020-03-13 02:05:13.419134,2020-12-30 11:19:29.975699,3456.88,145.0,food,4.0,bronze,68494.0,no,Active
CUST022960,Megan Wright,32.0,FEMALE,GB,North Cindychester,aelliott@example.com,(342)343-6554x79369,2020-05-18 00:52:52.639726,2021-02-23 11:09:46.769867,4062.5,67.0,Electronics,2.0,Silver,33851.17,0,Active
CUST046951,Brian Perry Jr.,60.0,FEMALE,Pakistan,East Toddstad,howardcarol@example.com,001-485-990-7922x0742,2021-10-25 16:26:05.583655,2022-05-07 18:50:30.726307,4136.62,86.0,food,,Silver,131999.37,yes,churned
CUST095729,Hayley Bowman,49.0,F,uk,Edwardshire,stanleywyatt@example.net,343.269.1042x8806,2024-09-28 10:06:53.644136,2024-10-14 23:13:59.492394,4681.73,36.0,CLOTHING,4.0,Gold,93125.62,yes,active
CUST080709,Jennifer Ellison,,M,GB,North Donnastad,kristie65@example.com,653-249-8813x581,2023-11-04 07:55:08.829088,2024-01-14 13:11:51.835118,2948.07,19.0,Books,,silver,44690.65,1,1
CUST074946,Megan Smith,26.0,male,United Kingdom,West Ashleyhaven,colebrian@example.net,341-450-2615x15050,2023-07-01 01:28:22.421024,2023-10-01 06:12:43.999639,1724.85,22.0,Beauty,2.0,Platinum,155959.62,True,1
CUST094002,David Martin,74.0,M,United Kingdom,Gonzalesborough,richardsonjamie@example.net,471.367.8430x34638,2024-08-21 13:58:48.503285,2024-09-13 09:58:14.374943,762.15,86.0,food,,Bronze,52204.85,yes,ACTIVE
CUST018363,Robert Jones,43.0,F,United States,Michellechester,jefferyfarrell@example.org,(949)905-0173x72797,2020-02-07 07:34:14.288542,2020-12-01 11:27:00.988209,2351.24,143.0,Electronics,3.0,Platinum,55087.36,NO,ACTIVE
CUST025512,Stephanie Jones,55.0,Female,usa,Teresaburgh,jamesmary@example.org,4876931529,2020-07-12 22:50:18.198181,2021-04-11 02:10:30.510305,1165.01,44.0,CLOTHING,4.0,silver,130301.64,0,Active
CUST009425,Erik Meyer,63.0,male,Pakistan,Kaitlynchester,umartin@example.net,651.789.2124,2019-07-26 11:33:56.576365,2020-06-21 04:16:36.633966,814.73,122.0,electronics,2.0,Platinum,183935.72,0,Churned
CUST097624,David Fischer,51.0,Male,United Kingdom,Catherinetown,melissawilliams@example.com,989-967-0683x987,2024-11-08 22:35:29.997299,2024-11-18 14:09:39.965799,4780.41,64.0,food,,bronze,31949.92,0,Churned
CUST005679,David Bennett,56.0,F,usa,Andrewtown,mcneilmichael@example.com,536-599-9904,2019-05-05 09:44:57.758977,2020-04-13 17:42:51.613716,1049.69,63.0,electronics,2.0,GOLD,31356.32,False,active
CUST091645,Linda Jones,37.0,MALE,United States,East Tonya,nbaker@example.com,001-558-456-3292x822,2024-06-30 22:33:46.316263,2024-08-01 08:27:46.672666,614.21,56.0,BOOKS,4.0,Gold,92924.97,No,1
CUST052014,Melissa Morris,,M,pakistan,Lauramouth,dunlapthomas@example.net,+1-745-864-1138x1347,2022-02-13 14:47:21.940419,2022-08-08 06:53:17.911979,4073.61,27.0,Clothing,4.0,silver,66562.05,YES,ACTIVE
CUST067941,William Wade,48.0,FEMALE,uk,Coxville,josephjacobson@example.net,238.646.7058,2023-01-28 13:55:36.693366,2023-05-26 06:37:44.782647,1643.54,84.0,Books,2.0,Silver,54506.25,yes,churned
CUST004435,Edward Mann,50.0,Female,PK,New Aaron,ychristian@example.com,559.780.1737,2019-04-08 03:35:52.353523,2020-03-22 00:14:23.144631,523.96,137.0,electronics,,Gold,68986.53,Yes,Churned
CUST000800,Lisa Flowers,61.0,FEMALE,USA,New Jacob,omurphy@example.org,583-250-8774x361,2019-01-18 12:09:01.301413,2020-01-15 14:20:56.484564,1746.57,23.0,Food,5.0,Gold,114217.23,No,ACTIVE
CUST006798,Jeffrey Marshall,67.0,M,uk,South Marcus,tara08@example.org,+1-807-201-7428x0276,2019-05-29 22:10:12.798127,2020-05-04 04:22:42.109621,1381.68,19.0,food,3.0,Silver,199339.21,NO,1
CUST019387,James Vargas,36.0,female,PK,Ashleymouth,reeveskathy@example.com,+1-939-996-6678x5074,2020-02-29 18:02:10.249302,2020-12-20 04:27:29.824498,494.57,123.0,BOOKS,5.0,bronze,64388.85,1,Active
CUST004398,Deanna Stanley,49.0,male,pakistan,South Tammy,campbellrenee@example.net,797-847-1266x70103,2019-04-07 08:08:29.765097,2020-03-21 08:00:57.024570,3363.37,134.0,Beauty,3.0,Gold,114656.04,False,ACTIVE
CUST024278,William Hicks,65.0,FEMALE,GB,South Lukebury,wilsoncourtney@example.net,(849)851-5746,2020-06-15 21:56:43.222032,2021-03-19 13:05:07.479074,2227.68,20.0,Food,5.0,Bronze,122271.39,True,1
CUST059526,Kathleen Melton,62.0,F,pakistan,Bishopfurt,,559.849.7168,2022-07-28 04:56:20.433804,2022-12-23 12:46:58.828188,1983.6,116.0,food,3.0,Bronze,77729.69,No,churned
CUST053639,Lawrence Barnes,46.0,Male,usa,South Angela,melinda25@example.net,510-621-9578,2022-03-21 05:17:16.702367,2022-09-06 23:25:31.563315,2925.17,47.0,CLOTHING,4.0,Bronze,130238.95,1,Churned
CUST001944,Darrell Vargas,59.0,Female,United Kingdom,Virginiafort,lewisjennifer@example.com,+1-211-500-0760x3185,2019-02-12 13:43:02.413824,2020-02-05 11:58:30.575105,2125.02,28.0,Electronics,4.0,GOLD,72907.1,1,active
